327,39
328,27
329,21
330,22
331,20
332,26
333,25
334,25
335,17
336,27
337,15
338,35
339,15
340,20
341,16
342,26
343,20
344,18
345,22
346,32
347,29
348,26
349,38
350,30
351,31
352,25
353,39
354,31
355,36
356,26
357,32
358,28
359,23
360,24
361,44
362,36
363,16
364,32
365,23
366,25
367,37
368,37
369,43
370,48
371,28
372,32
373,28
374,28
375,30
376,28
377,34
378,46
379,39
380,33
381,35
382,35
383,33
384,34
385,39
386,30
387,27
388,30
389,43
390,32
391,37
392,32
393,34
394,29
395,41
396,42
397,45
398,41
399,44
400,47
401,53
402,58
403,56
404,52
405,46
406,58
407,52
408,52
409,48
410,52
411,46
412,44
413,48
414,47
415,49
416,51
417,37
418,40
419,36
420,35
421,43
422,37
423,47
424,49
425,41
426,43
427,39
428,44
429,46
430,61
431,44
432,42
433,42
434,52
435,53
436,47
437,44
438,48
439,32
440,32
441,33
442,32
443,41
444,34
445,37
446,35
447,34
448,33
449,31
450,43
451,29
452,33
453,29
454,38
455,30
456,28
457,37
458,37
459,36
460,32
461,32
462,35
463,33
464,35
465,38
466,38
467,37
468,37
469,43
470,47
471,47
472,47
473,51
474,46
475,47
476,46
477,46
478,48
479,54
480,39
481,36
482,47
483,33
484,33
485,45
486,31
487,41
488,48
489,37
490,45
491,38
492,36
493,32
494,35
495,40
496,37
497,36
498,40
499,46
500,44
501,44
502,44
503,48
504,46
505,46
506,34
507,39
508,31
509,33
510,43
511,38
512,32
513,34
514,36
515,26
516,28
517,32
518,34
519,40
520,30
521,36
522,38
523,32
524,42
525,29
526,28
527,29
528,31
529,33
530,27
531,33
532,37
533,27
534,38
535,44
536,30
537,32
538,37
539,38
540,38
541,34
542,22
543,19
544,22
545,23
546,32
547,18
548,20
549,24
550,34
551,17
552,18
553,23
554,21
555,28
556,35
557,37
558,35
559,36
560,35
561,35
562,35
563,39
564,45
565,57
566,57
567,39
568,37
569,39
570,34
571,32
572,31
573,30
574,31
575,42
576,32
577,34
578,42
579,40
580,46
581,34
582,37
583,39
584,45
585,39
586,41
587,47
588,39
589,43
590,43
591,44
592,39
593,37
594,30
595,38
596,33
597,36
598,35
599,30
600,41
601,34
602,32
603,39
604,35
605,31
606,37
607,30
608,37
609,37
610,36
611,40
612,39
613,40
614,47
615,53
616,49
617,47
618,44
619,40
620,51
621,42
622,40
623,33
624,36
625,37
626,38
627,43
628,38
629,50
630,52
631,51
632,53
633,50
634,55
635,56
636,54
637,61
638,54
639,48
640,48
641,50
642,50
643,54
644,48
645,42
646,41
647,47
648,39
649,39
650,39
651,39
652,35
653,29
654,34
655,37
656,30
657,38
658,32
659,29
660,26
661,26
662,20
663,24
664,27
665,27
666,25
667,26
668,27
669,29
670,39
671,34
672,32
673,30
674,34
675,34
676,44
677,36
678,26
679,22
680,29
681,27
682,31
683,27
684,31
685,30
686,32
687,37
688,29
689,25
690,27
691,29
692,27
693,22
694,28
695,31
696,27
697,29
698,21
699,31
700,27
701,40
702,24
703,31
704,38
705,43
706,36
707,32
708,35
709,30
710,40
711,40
712,44
713,41
714,44
715,40
716,39
717,36
718,35
719,38
720,30
721,35
722,36
723,32
724,40
725,42
726,44
727,38
728,46
729,33
730,34
731,36
732,26
733,26
734,38
735,28
736,36
737,33
738,38
739,34
740,28
741,37
742,39
743,41
744,39
745,41
746,41
747,38
748,36
749,34
750,40
751,37
752,38
753,46
754,38
755,38
756,44
757,44
758,38
759,42
760,42
761,43
762,46
763,45
764,42
765,41
766,39
767,39
768,54
769,41
770,44
771,44
772,42
773,40
774,39
775,31
776,37
777,41
778,28
779,34
780,39
781,29
782,29
783,37
784,31
785,32
786,34
787,34
788,30
789,28
790,32
791,37
792,34
793,42
794,32
795,36
796,38
797,40
798,46
799,43
800,38
801,36
802,42
803,41
804,42
805,42
806,48
807,49
808,47
809,41
810,54
811,55
812,56
813,54
814,53
815,47
816,47
817,54
818,46
819,47
820,50
821,46
822,46
823,47
824,48
825,46
826,48
827,48
828,46
829,42
830,42
831,46
832,40
833,37
834,40
835,35
836,45
837,38
838,50
839,41
840,37
841,41
842,44
843,37
844,36
845,30
846,36
847,37
848,38
849,32
850,26
851,27
852,26
853,34
854,31
855,41
856,46
857,44
858,40
859,38
860,37
861,40
862,37
863,36
864,37
865,41
866,32
867,32
868,38
869,38
870,33
871,38
872,30
873,40
874,29
875,32
876,33
877,34
878,39
879,39
880,34
881,34
882,36
883,36
884,36
885,38
886,35
887,43
888,39
889,34
890,34
891,28
892,35
893,36
894,39
895,38
896,40
897,39
898,43
899,44
900,42
901,45
902,39
903,38
904,40
905,37
906,42
907,43
908,44
909,41
910,39
911,35
912,32
913,34
914,44
915,34
916,31
917,41
918,45
919,31
920,29
921,33
922,31
923,35
924,33
925,37
926,40
927,37
928,39
929,43
930,44
931,42
932,34
933,32
934,30
935,36
936,30
937,29
938,33
939,28
940,28
941,30
942,34
943,35
944,30
945,36
946,32
947,31
948,27
949,36
950,34
951,23
952,36
953,24
954,30
955,26
956,38
957,32
958,38
959,34
960,30
961,39
962,34
963,37
964,30
965,34
966,30
967,40
968,26
969,33
970,26
971,32
972,25
973,31
974,35
975,44
976,48
977,46
978,45
979,55
980,47
981,45
982,45
983,44
984,48
985,47
986,35
987,31
988,39
989,39
990,35
991,28
992,36
993,36
994,35
995,32
996,42
997,33
998,42
999,31
1000,32
1001,32
1002,36
1003,32
1004,36
1005,36
1006,32
1007,35
1008,44
1009,35
1010,52
1011,31
1012,35
1013,41
1014,35
1015,37
1016,38
1017,34
1018,37
1019,39
1020,37
1021,43
1022,38
1023,38
1024,43
1025,49
1026,56
1027,41
1028,43
1029,44
1030,41
1031,43
1032,41
1033,38
1034,36
1035,38
1036,39
1037,32
1038,33
1039,31
1040,31
1041,27
1042,27
1043,32
1044,24
1045,31
1046,36
1047,27
1048,45
1049,38
1050,38
1051,26
1052,26
1053,23
1054,31
1055,25
1056,27
1057,43
1058,28
1059,25
1060,28
1061,27
1062,35
1063,26
1064,25
1065,30
1066,30
1067,30
1068,34
1069,32
1070,34
1071,32
1072,28
1073,40
1074,28
1075,29
1076,47
1077,31
1078,34
1079,36
1080,34
1081,42
1082,38
1083,44
1084,39
1085,45
1086,47
1087,46
1088,41
1089,35
1090,39
1091,38
1092,36
1093,30
1094,31
1095,37
1096,28
1097,28
1098,28
1099,30
1100,43
1101,36
1102,40
1103,29
1104,31
1105,33
1106,36
1107,41
1108,29
1109,25
1110,25
1111,30
1112,36
1113,32
1114,32
1115,35
1116,41
1117,41
1118,33
1119,34
1120,38
1121,40
1122,45
1123,42
1124,41
1125,43
1126,45
1127,41
1128,35
1129,41
1130,41
1131,34
1132,44
1133,34
1134,40
1135,40
1136,40
1137,38
1138,39
1139,34
1140,42
1141,40
1142,33
1143,37
1144,35
1145,37
1146,38
1147,44
1148,35
1149,36
1150,38
1151,41
1152,38
1153,34
1154,32
1155,26
1156,25
1157,26
1158,29
1159,30
1160,35
1161,41
1162,37
1163,35
1164,33
1165,37
1166,33
1167,35
1168,43
1169,31
1170,32
1171,32
1172,34
1173,42
1174,34
1175,34
1176,33
1177,28
1178,41
1179,47
1180,43
1181,42
1182,42
1183,39
1184,39
1185,37
1186,52
1187,39
1188,36
1189,46
1190,31
1191,33
1192,35
1193,31
1194,33
1195,30
1196,32
1197,35
1198,41
1199,36
1200,36
1201,32
1202,31
1203,36
1204,50
1205,35
1206,47
1207,48
1208,51
1209,48
1210,47
1211,45
1212,38
1213,36
1214,36
1215,37
1216,38
1217,37
1218,39
1219,36
1220,41
1221,41
1222,42
1223,49
1224,45
1225,40
1226,38
1227,40
1228,38
1229,35
1230,46
1231,35
1232,38
1233,48
1234,44
1235,36
1236,33
1237,34
1238,35
1239,39
1240,35
1241,36
1242,37
1243,37
1244,39
1245,40
1246,31
1247,39
1248,25
1249,39
1250,31
1251,27
1252,30
1253,30
1254,32
1255,30
1256,30
1257,41
1258,42
1259,41
1260,51
1261,47
1262,45
1263,46
1264,52
1265,45
1266,55
1267,59
1268,59
1269,56
1270,38
1271,43
1272,46
1273,37
1274,35
1275,39
1276,37
1277,38
1278,38
1279,38
1280,44
1281,34
1282,34
1283,42
1284,34
1285,34
1286,33
1287,33
1288,33
1289,37
1290,42
1291,39
1292,34
1293,28
1294,29
1295,38
1296,44
1297,38
1298,40
1299,32
1300,35
1301,26
1302,31
1303,38
1304,29
1305,33
1306,37
1307,35
1308,42
1309,37
1310,37
1311,36
1312,42
1313,32
1314,38
1315,31
1316,35
1317,39
1318,29
1319,33
1320,51
1321,44
1322,31
1323,29
1324,33
1325,26
1326,28
1327,26
1328,39
1329,27
1330,26
1331,24
1332,28
1333,25
1334,29
1335,29
1336,25
1337,36
1338,27
1339,34
1340,28
1341,36
1342,40
1343,42
1344,40
1345,40
1346,39
1347,49
1348,47
1349,47
1350,45
1351,41
1352,40
1353,38
1354,40
1355,36
1356,44
1357,32
1358,31
1359,33
1360,35
1361,39
1362,41
1363,41
1364,37
1365,37
1366,46
1367,44
1368,48
1369,38
1370,42
1371,36
1372,37
1373,35
1374,47
1375,43
1376,44
1377,41
1378,37
1379,35
1380,45
1381,37
1382,29
1383,33
1384,24
1385,33
1386,33
1387,34
1388,40
1389,37
1390,39
1391,42
1392,46
1393,44
1394,43
1395,48
1396,39
1397,40
1398,41
1399,41
1400,45
1401,45
1402,42
1403,50
1404,43
1405,42
1406,41
1407,40
1408,32
1409,50
1410,40
1411,36
1412,34
1413,33
1414,31
1415,37
1416,36
1417,36
1418,34
1419,47
1420,53
1421,53
1422,52
1423,52
1424,54
1425,56
1426,52
1427,50
1428,49
1429,52
1430,56
1431,60
1432,52
1433,50
1434,52
1435,52
1436,57
1437,50
1438,58
1439,50
1440,53
1441,50
1442,47
1443,44
1444,41
1445,41
1446,51
1447,39
1448,46
1449,36
1450,44
1451,38
1452,35
1453,44
1454,38
1455,34
1456,34
1457,31
1458,32
1459,36
1460,34
1461,33
1462,37
1463,31
1464,30
1465,40
1466,34
1467,32
1468,32
1469,33
1470,31
1471,29
1472,39
1473,39
1474,36
1475,35
1476,34
1477,30
1478,37
1479,38
1480,41
1481,35
1482,29
1483,37
1484,32
1485,31
1486,29
1487,47
1488,25
1489,31
1490,29
1491,23
1492,34
1493,25
1494,26
1495,40
1496,32
1497,24
1498,33
1499,33
1500,39
1501,39
1502,39
1503,49
1504,41
1505,41
1506,39
1507,42
1508,34
1509,40
1510,34
1511,32
1512,30
1513,32
1514,28
1515,26
1516,25
1517,19
1518,21
1519,15
1520,23
1521,21
1522,25
1523,25
1524,21
1525,25
1526,26
1527,31
1528,19
1529,21
1530,23
1531,35
1532,27
1533,33
1534,31
1535,33
1536,30
1537,27
1538,27
1539,26
1540,26
1541,30
1542,38
1543,38
1544,41
1545,40
1546,32
1547,32
1548,46
1549,32
1550,30
1551,29
1552,31
1553,39
1554,31
1555,31
1556,27
1557,32
1558,23
1559,19
1560,22
1561,21
1562,25
1563,45
1564,26
1565,32
1566,37
1567,28
1568,27
1569,33
1570,35
1571,36
1572,32
1573,50
1574,35
1575,38
1576,27
1577,30
1578,27
1579,36
1580,23
1581,26
1582,38
1583,32
1584,27
1585,34
1586,32
1587,27
1588,29
1589,29
1590,38
1591,34
1592,33
1593,29
1594,31
1595,35
1596,38
1597,38
1598,33
1599,35
1600,47
1601,37
1602,37
1603,38
1604,33
1605,33
1606,45
1607,32
1608,33
1609,31
1610,37
1611,33
1612,37
1613,39
1614,41
1615,44
1616,44
1617,44
1618,47
1619,49
1620,45
1621,41
1622,41
1623,37
1624,38
1625,40
1626,43
1627,39
1628,30
1629,30
1630,40
1631,34
1632,40
1633,34
1634,37
1635,29
1636,29
1637,42
1638,35
1639,33
1640,33
1641,33
1642,34
1643,38
1644,40
1645,31
1646,33
1647,34
1648,34
1649,32
1650,34
1651,38
1652,31
1653,32
1654,27
1655,28
1656,34
1657,39
1658,32
1659,29
1660,32
1661,30
1662,39
1663,31
1664,30
1665,31
1666,29
1667,29
1668,39
1669,37
1670,33
1671,36
1672,35
1673,35
1674,39
1675,46
1676,38
1677,47
1678,42
1679,42
1680,42
1681,38
1682,49
1683,37
1684,28
1685,41
1686,27
1687,27
1688,21
1689,25
1690,19
1691,28
1692,29
1693,29
1694,28
1695,28
1696,31
1697,35
1698,39
1699,35
1700,33
1701,33
1702,33
1703,33
1704,43
1705,31
1706,32
1707,34
1708,42
1709,37
1710,31
1711,35
1712,29
1713,30
1714,38
1715,34
1716,29
1717,29
1718,30
1719,25
1720,30
1721,25
1722,25
1723,27
1724,29
1725,33
1726,33
1727,38
1728,36
1729,36
1730,40
1731,38
1732,44
1733,32
1734,33
1735,39
1736,29
1737,29
1738,35
1739,25
1740,40
1741,23
1742,27
1743,29
1744,34
1745,33
1746,32
1747,30
1748,33
1749,37
1750,34
1751,34
1752,31
1753,36
1754,35
1755,35
1756,40
1757,39
1758,54
1759,33
1760,33
1761,21
1762,28
1763,33
1764,29
1765,25
1766,27
1767,36
1768,30
1769,24
1770,24
1771,29
1772,26
1773,28
1774,30
1775,34
1776,36
1777,28
1778,34
1779,30
1780,24
1781,25
1782,34
1783,24
1784,22
1785,32
1786,27
1787,32
1788,33
1789,36
1790,36
1791,28
1792,39
1793,26
1794,34
1795,28
1796,26
1797,26
1798,34
1799,37
1800,42
1801,30
1802,28
1803,30
1804,31
1805,33
1806,36
1807,42
1808,37
1809,31
1810,29
1811,32
1812,26
1813,30
1814,33
1815,32
1816,29
1817,35
1818,40
1819,33
1820,27
1821,25
1822,36
1823,23
1824,24
1825,24
1826,24
1827,24
1828,31
1829,36
1830,35
1831,24
1832,27
1833,33
1834,22
1835,23
1836,31
1837,45
1838,35
1839,37
1840,39
1841,36
1842,37
1843,36
1844,35
1845,28
1846,24
1847,26
1848,33
1849,38
1850,28
1851,26
1852,32
1853,35
1854,26
1855,34
1856,37
1857,37
1858,39
1859,37
1860,28
1861,38
1862,36
1863,28
1864,36
1865,29
1866,39
1867,43
1868,41
1869,41
1870,39
1871,42
1872,42
1873,42
1874,41
1875,38
1876,37
1877,39
1878,42
1879,38
1880,33
1881,27
1882,29
1883,30
1884,31
1885,33
1886,37
1887,45
1888,37
1889,25
1890,26
1891,29
1892,33
1893,33
1894,24
1895,32
1896,26
1897,28
1898,26
1899,31
1900,24
1901,29
1902,33
1903,42
1904,27
1905,30
1906,25
1907,34
1908,29
1909,26
1910,25
1911,27
1912,35
1913,29
1914,30
1915,27
1916,35
1917,31
1918,29
1919,28
1920,30
1921,42
1922,35
1923,33
1924,37
1925,31
1926,37
1927,36
1928,38
1929,41
1930,38
1931,35
1932,32
1933,26
1934,33
1935,30
1936,36
1937,32
1938,31
1939,29
1940,50
1941,32
1942,24
1943,24
1944,38
1945,27
1946,28
1947,49
1948,30
1949,41
1950,36
1951,31
1952,31
1953,45
1954,33
1955,29
1956,28
1957,30
1958,32
1959,35
1960,45
1961,33
1962,26
1963,26
1964,29
1965,30
1966,28
1967,45
1968,27
1969,27
1970,36
1971,36
1972,40
1973,35
1974,34
1975,38
1976,32
1977,34
1978,35
1979,33
1980,33
1981,42
1982,29
1983,37
1984,37
1985,37
1986,37
1987,43
1988,40
1989,40
1990,42
1991,44
1992,45
1993,46
1994,43
1995,44
1996,43
1997,47
1998,40
1999,42
2000,47
2001,56
2002,29
2003,29
2004,36
2005,34
2006,34
2007,36
2008,36
2009,41
2010,35
2011,41
2012,41
2013,53
2014,41
2015,54
2016,54
2017,44
2018,36
2019,48
2020,36
2021,40
2022,34
2023,38
2024,34
2025,48
2026,40
2027,44
2028,45
2029,45
2030,46
2031,49
2032,53
2033,49
2034,46
2035,47
2036,41
2037,45
2038,45
2039,40
2040,34
2041,36
2042,44
2043,39
2044,33
2045,33
2046,35
2047,36
2048,39
2049,39
2050,39
2051,41
2052,44
2053,29
2054,29
2055,33
2056,35
2057,41
2058,35
2059,27
2060,33
2061,31
2062,34
2063,36
2064,38
2065,33
2066,38
2067,37
2068,43
2069,39
2070,44
2071,44
2072,52
2073,47
2074,40
2075,28
2076,36
2077,33
2078,33
2079,35
2080,33
2081,39
2082,31
2083,30
2084,33
2085,39
2086,36
2087,36
2088,28
2089,28
2090,29
2091,26
2092,25
2093,35
2094,30
2095,34
2096,34
2097,36
2098,34
2099,32
2100,36
2101,36
2102,38
2103,37
2104,41
2105,46
2106,41
2107,42
2108,45
2109,35
2110,40
2111,35
2112,42
2113,31
2114,36
2115,26
2116,36
2117,26
2118,28
2119,31
2120,31
2121,38
2122,37
2123,37
2124,35
2125,41
2126,45
2127,51
2128,46
2129,43
2130,42
2131,42
2132,42
2133,35
2134,33
2135,36
2136,40
2137,30
2138,32
2139,33
2140,37
2141,33
2142,39
2143,34
2144,31
2145,39
2146,44
2147,36
2148,36
2149,37
2150,34
2151,31
2152,29
2153,21
2154,23
2155,23
2156,44
2157,29
2158,31
2159,28
2160,31
2161,32
2162,34
2163,33
2164,24
2165,37
2166,51
2167,37
2168,47
2169,31
2170,33
2171,36
2172,40
2173,31
2174,37
2175,37
2176,35
2177,49
2178,39
2179,39
2180,33
2181,33
2182,31
2183,37
2184,31
2185,29
2186,36
2187,30
2188,30
2189,31
2190,31
2191,27
2192,45
2193,28
2194,29
2195,27
2196,33
2197,29
2198,31
2199,27
2200,27
2201,29
2202,28
2203,30
2204,42
2205,32
2206,34
2207,32
2208,31
2209,32
2210,32
2211,34
2212,41
2213,38
2214,38
2215,46
2216,50
2217,51
2218,39
2219,39
2220,39
2221,40
2222,38
2223,39
2224,37
2225,36
2226,40
2227,40
2228,38
2229,36
2230,48
2231,34
2232,38
2233,32
2234,32
2235,34
2236,31
2237,35
2238,33
2239,36
2240,32
2241,28
2242,29
2243,29
2244,26
2245,36
2246,31
2247,31
2248,31
2249,37
2250,41
2251,41
2252,37
2253,33
2254,31
2255,35
2256,40
2257,37
2258,33
2259,35
2260,31
2261,37
2262,35
2263,35
2264,41
2265,41
2266,40
2267,42
2268,38
2269,40
2270,45
2271,40
2272,31
2273,31
2274,30
2275,26
2276,30
2277,30
2278,24
2279,33
2280,32
2281,31
2282,27
2283,23
2284,29
2285,27
2286,30
2287,32
2288,32
2289,44
2290,32
2291,35
2292,34
2293,35
2294,35
2295,31
2296,35
2297,31
2298,49
2299,36
2300,24
2301,28
2302,26
2303,36
2304,27
2305,38
2306,26
2307,28
2308,41
2309,33
2310,30
2311,33
2312,31
2313,32
2314,35
2315,26
2316,30
2317,32
2318,31
2319,44
2320,35
2321,47
2322,43
2323,40
2324,42
2325,39
2326,37
2327,31
2328,31
2329,33
2330,35
2331,29
2332,39
2333,27
2334,29
2335,23
2336,25
2337,23
2338,33
2339,32
2340,31
2341,33
2342,34
2343,34
2344,29
2345,36
2346,35
2347,45
2348,40
2349,37
2350,45
2351,44
2352,35
2353,42
2354,45
2355,36
2356,38
2357,37
2358,34
2359,37
2360,35
2361,42
2362,39
2363,30
2364,31
2365,45
2366,41
2367,39
2368,37
2369,30
2370,34
2371,34
2372,34
2373,40
2374,39
2375,35
2376,37
2377,29
2378,33
2379,37
2380,36
2381,44
2382,39
2383,33
2384,33
2385,47
2386,32
2387,31
2388,31
2389,29
2390,38
2391,22
2392,29
2393,26
2394,28
2395,21
2396,25
2397,21
2398,35
2399,34
2400,36
2401,28
2402,28
2403,32
2404,28
2405,25
2406,33
2407,39
2408,30
2409,29
2410,25
2411,28
2412,33
2413,31
2414,33
2415,30
2416,28
2417,28
2418,43
2419,42
2420,28
2421,38
2422,32
2423,30
2424,33
2425,31
2426,29
2427,27
2428,29
2429,31
2430,24
2431,26
2432,34
2433,30
2434,36
2435,36
2436,34
2437,38
2438,40
2439,46
2440,44
2441,36
2442,34
2443,37
2444,36
2445,39
2446,34
2447,34
2448,39
2449,38
2450,40
2451,36
2452,32
2453,30
2454,34
2455,33
2456,37
2457,35
2458,35
2459,31
2460,33
2461,27
2462,29
2463,31
2464,35
2465,29
2466,36
2467,32
2468,27
2469,35
2470,27
2471,31
2472,36
2473,31
2474,29
2475,32
2476,33
2477,25
2478,24
2479,26
2480,27
2481,35
2482,26
2483,40
2484,26
2485,29
2486,30
2487,34
2488,39
2489,34
2490,34
2491,40
2492,41
2493,41
2494,47
2495,41
2496,40
2497,40
2498,45
2499,44
2500,43
2501,42
2502,46
2503,46
2504,47
2505,53
2506,51
2507,49
2508,49
2509,49
2510,52
2511,46
2512,46
2513,41
2514,40
2515,38
2516,35
2517,38
2518,47
2519,29
2520,35
2521,41
2522,37
2523,39
2524,37
2525,38
2526,40
2527,34
2528,34
2529,34
2530,37
2531,34
2532,34
2533,34
2534,32
2535,30
2536,31
2537,27
2538,29
2539,25
2540,28
2541,33
2542,38
2543,30
2544,37
2545,41
2546,29
2547,43
2548,31
2549,32
2550,33
2551,30
2552,23
2553,27
2554,32
2555,31
2556,30
2557,38
2558,28
2559,38
2560,23
2561,29
2562,35
2563,30
2564,40
2565,38
2566,34
2567,43
2568,37
2569,37
2570,35
2571,33
2572,40
2573,41
2574,54
2575,48
2576,50
2577,50
2578,53
2579,55
2580,54
2581,54
2582,46
2583,48
2584,46
2585,46
2586,50
2587,50
2588,48
2589,48
2590,59
2591,49
2592,48
2593,50
2594,48
2595,47
2596,47
2597,49
2598,47
2599,45
2600,37
2601,39
2602,37
2603,31
2604,32
2605,38
2606,35
2607,37
2608,37
2609,48
2610,41
2611,45
2612,47
2613,45
2614,37
2615,35
2616,36
2617,36
2618,34
2619,32
2620,38
2621,34
2622,38
2623,38
2624,35
2625,35
2626,37
2627,37
2628,39
2629,33
2630,33
2631,41
2632,40
2633,43
2634,36
2635,28
2636,27
2637,28
2638,29
2639,32
2640,32
2641,38
2642,40
2643,36
2644,38
2645,35
2646,43
2647,36
2648,32
2649,33
2650,26
2651,32
2652,27
2653,39
2654,32
2655,34
2656,26
2657,26
2658,29
2659,29
2660,37
2661,34
2662,33
2663,37
2664,38
2665,39
2666,39
2667,35
2668,37
2669,33
2670,35
2671,25
2672,28
2673,30
2674,36
2675,33
2676,33
2677,32
2678,35
2679,37
2680,38
2681,34
2682,42
2683,35
2684,30
2685,30
2686,27
2687,27
2688,37
2689,29
2690,26
2691,30
2692,28
2693,24
2694,27
2695,26
2696,27
2697,24
2698,21
2699,27
2700,31
2701,31
2702,32
2703,34
2704,30
2705,39
2706,32
2707,43
2708,37
2709,43
2710,46
2711,42
2712,46
2713,46
2714,38
2715,45
2716,40
2717,40
2718,40
2719,36
2720,39
2721,38
2722,42
2723,48
2724,48
2725,49
2726,48
2727,45
2728,43
2729,39
2730,40
2731,38
2732,34
2733,39
2734,43
2735,51
2736,37
2737,49
2738,35
2739,23
2740,33
2741,29
2742,32
2743,28
2744,30
2745,38
2746,30
2747,30
2748,27
2749,30
2750,32
2751,36
2752,32
2753,27
2754,29
2755,33
2756,35
2757,37
2758,38
2759,35
2760,35
2761,38
2762,28
2763,32
2764,38
2765,32
2766,40
2767,43
2768,35
2769,27
2770,29
2771,37
2772,33
2773,33
2774,34
2775,33
2776,29
2777,28
2778,28
2779,34
2780,35
2781,30
2782,34
2783,30
2784,38
2785,42
2786,33
2787,42
2788,37
2789,36
2790,36
2791,34
2792,43
2793,35
2794,35
2795,35
2796,39
2797,42
2798,41
2799,29
2800,41
2801,38
2802,38
2803,30
2804,30
2805,29
2806,43
2807,45
2808,47
2809,40
2810,41
2811,40
2812,48
2813,36
2814,34
2815,35
2816,53
2817,33
2818,37
2819,37
2820,49
2821,33
2822,41
2823,39
2824,39
2825,45
2826,44
2827,40
2828,38
2829,38
2830,36
2831,41
2832,49
2833,38
2834,40
2835,36
2836,36
2837,33
2838,37
2839,41
2840,38
2841,42
2842,40
2843,38
2844,38
2845,32
2846,23
2847,25
2848,31
2849,37
2850,29
2851,31
2852,29
2853,33
2854,22
2855,38
2856,28
2857,26
2858,24
2859,34
2860,28
2861,25
2862,22
2863,30
2864,27
2865,30
2866,22
2867,26
2868,28
2869,24
2870,32
2871,24
2872,24
2873,42
2874,39
2875,32
2876,34
2877,25
2878,23
2879,29
2880,20
2881,23
2882,28
2883,26
2884,28
2885,25
2886,29
2887,47
2888,33
2889,33
2890,32
2891,32
2892,32
2893,32
2894,36
2895,49
2896,37
2897,31
2898,35
2899,24
2900,26
2901,30
2902,32
2903,39
2904,40
2905,45
2906,41
2907,45
2908,46
2909,47
2910,50
2911,40
2912,31
2913,33
2914,36
2915,31
2916,52
2917,31
2918,33
2919,33
2920,32
2921,36
2922,38
2923,33
2924,32
2925,38
2926,27
2927,29
2928,39
2929,43
2930,44
2931,46
2932,44
2933,45
2934,41
2935,35
2936,42
2937,43
2938,36
2939,35
2940,34
2941,36
2942,38
2943,36
2944,30
2945,28
2946,31
2947,35
2948,39
2949,45
2950,37
2951,37
2952,35
2953,48
2954,37
2955,30
2956,35
2957,33
2958,37
2959,33
2960,36
2961,40
2962,42
2963,44
2964,43
2965,43
2966,40
2967,39
2968,39
2969,45
2970,44
2971,37
2972,33
2973,34
2974,36
2975,34
2976,33
2977,39
2978,40
2979,47
2980,40
2981,39
2982,45
2983,49
2984,43
2985,43
2986,49
2987,43
2988,39
2989,36
2990,32
2991,39
2992,36
2993,46
2994,43
2995,46
2996,40
2997,42
2998,42
2999,50
